environment,agent,seed,phase,checkpoint,episode,trace_steps,initial_trajectory_error,trajectory_error_mean,trajectory_error_min,trajectory_error_max,trajectory_error_final,recovery_event_count,recovery_event_occurred,constraint_steps,constraint_duration_seconds,saturation_steps,saturation_duration_seconds,target_visibility_fraction,target_visible_any,target_visible_all,episode_success,failure_stage,source_file
combined_executed_condition,feed_forward_dqn,16011,eval,120,2,30,0.8002870183876569,0.815085256099701,0.8001115918159485,0.8560965061187744,0.8560965061187744,0,0,30,0.5,0,0.0,0.5,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16011,eval,120,3,30,0.850120816529242,0.8879276752471924,0.8501472473144531,0.9747461676597596,0.9747461676597596,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16011,eval,120,4,30,0.8465749503524074,0.8761442561944326,0.8465770483016968,0.9404129981994628,0.9404129981994628,0,0,15,0.25,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16011,eval,240,1,30,0.8378472539853482,0.855582320690155,0.837877631187439,0.8988837003707886,0.8988837003707886,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16011,eval,240,2,30,0.818945949384534,0.8471690158049265,0.8188706040382385,0.911160171031952,0.911160171031952,0,0,17,0.2833333333333333,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16011,eval,240,3,30,0.8379487758578491,0.8376731276512146,0.8366925120353699,0.8410918116569519,0.8410918116569519,0,0,28,0.4666666666666667,0,0.0,0.2,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16011,eval,240,4,30,0.8575244786662666,0.8527460555235545,0.8427128791809082,0.8575206995010376,0.8427128791809082,0,0,0,0.0,0,0.0,0.13333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,120,1,30,0.833358379649196,0.8417209645112356,0.8334153294563293,0.8543412089347839,0.8543412089347839,0,0,22,0.36666666666666664,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,120,2,30,0.8597298749142565,0.8370402018229167,0.7846472263336182,0.8597499132156372,0.7846472263336182,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,120,3,30,0.8797962946284277,0.8840140302975973,0.8797644376754761,0.8948954343795776,0.8948954343795776,0,0,30,0.5,0,0.0,0.9666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,120,4,30,0.8354390061075894,0.8525747021039327,0.8353469371795654,0.8921537399291992,0.8921537399291992,0,0,30,0.5,0,0.0,0.9666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,240,1,30,0.8194537708764492,0.8008021334807078,0.7590543031692505,0.8194339275360107,0.7590543031692505,1,1,25,0.4166666666666667,0,0.0,0.9,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,240,2,30,0.867256155960049,0.8764958282311758,0.8657523393630981,0.9129580855369568,0.9129580855369568,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,240,3,30,0.8159878871229043,0.8002041021982829,0.767007052898407,0.8160565495491028,0.767007052898407,0,0,30,0.5,0,0.0,0.4,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16012,eval,240,4,30,0.8181328496449101,0.824755851427714,0.8181506395339966,0.8392308950424194,0.8392308950424194,0,0,27,0.45,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,120,1,30,0.8515410545136111,0.862114946047465,0.8515627384185791,0.8934144377708435,0.8934144377708435,0,0,21,0.35,0,0.0,0.36666666666666664,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,120,2,30,0.8231218528843147,0.8222469687461853,0.8150690197944641,0.8244059085845947,0.8150690197944641,1,1,27,0.45,0,0.0,0.9333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,120,3,30,0.8624587870969667,0.854685531059901,0.8380548357963562,0.8624535799026489,0.8380548357963562,1,1,19,0.31666666666666665,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,120,4,30,0.8499305028448711,0.8625211556752522,0.8498627543449402,0.8959773182868958,0.8959773182868958,0,0,0,0.0,0,0.0,0.3,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,240,1,30,0.8599354997340105,0.8620942950248718,0.8599371910095215,0.8641728758811951,0.8613054752349854,1,1,25,0.4166666666666667,0,0.0,0.5333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,240,2,30,0.8583404713161382,0.864816031853358,0.8576840162277222,0.8904988765716553,0.8904988765716553,0,0,0,0.0,0,0.0,0.3,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,240,3,30,0.8170438202918071,0.8379307448863983,0.8170642256736755,0.8940587639808655,0.8940587639808655,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16013,eval,240,4,30,0.8206118571936691,0.8456518034140269,0.82063889503479,0.9056047797203064,0.9056047797203064,0,0,27,0.45,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,120,1,30,0.8507089529176346,0.8413290838400523,0.8266979455947876,0.8506594300270081,0.8266979455947876,0,0,30,0.5,0,0.0,0.43333333333333335,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,120,2,30,0.8180555907112037,0.8129559516906738,0.8025640845298767,0.8180248737335205,0.8025640845298767,0,0,30,0.5,0,0.0,0.9333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,120,3,30,0.8447462961039194,0.836805784702301,0.8202447891235352,0.8446962833404541,0.8202447891235352,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,120,4,30,0.8853192296989443,0.8832424839337667,0.8810283541679382,0.8854094743728638,0.8840951323509216,0,0,0,0.0,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,240,1,30,0.8195082487096351,0.8248773157596588,0.8195702433586121,0.8331765532493591,0.8331765532493591,0,0,30,0.5,0,0.0,0.43333333333333335,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,240,2,30,0.8544300428828753,0.8536181608835857,0.846655547618866,0.8555625677108765,0.846655547618866,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,240,3,30,0.8265379026651891,0.8181359310944875,0.7925257682800293,0.8266445994377136,0.7925257682800293,0,0,30,0.5,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16014,eval,240,4,30,0.8473670798942898,0.8456470390160878,0.8373140692710876,0.84842848777771,0.8373140692710876,0,0,1,0.016666666666666666,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,120,1,30,0.8667087191948583,0.8612271010875702,0.8487143516540527,0.8669061064720154,0.8487143516540527,1,1,28,0.4666666666666667,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,120,2,30,0.8018193287093012,0.8122040291627248,0.801882803440094,0.8341538310050964,0.8341538310050964,0,0,30,0.5,0,0.0,0.5,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,120,3,30,0.8546543615500992,0.8624129692713419,0.8547109365463257,0.8780529499053955,0.8780529499053955,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,120,4,30,0.8722305736124546,0.8816262642542522,0.8719719052314758,0.9031478762626648,0.9031478762626648,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,240,1,30,0.8108611434548948,0.8179723938306173,0.8098729848861694,0.8438576459884644,0.8438576459884644,0,0,23,0.3833333333333333,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,240,2,30,0.8243953201511545,0.8299553712209066,0.8244251608848572,0.8449158668518066,0.8449158668518066,0,0,30,0.5,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,240,3,30,0.8452761277028245,0.8376333296298981,0.816919207572937,0.8452865481376648,0.816919207572937,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16015,eval,240,4,30,0.8490476915208718,0.8476523995399475,0.8393803834915161,0.8506339192390442,0.8393803834915161,0,0,30,0.5,0,0.0,0.43333333333333335,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,120,1,30,0.8377801673321174,0.8388008058071137,0.8376303315162659,0.8401246070861816,0.8388254046440125,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,120,2,30,0.8070063620541484,0.8142743150393168,0.8070107698440552,0.8287438750267029,0.8287438750267029,0,0,13,0.21666666666666667,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,120,3,30,0.8489125481491514,0.8573195934295654,0.8483176827430725,0.8825927972793579,0.8825927972793579,0,0,30,0.5,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,120,4,30,0.8352197297248017,0.8440621932347615,0.8352422714233398,0.8625770807266235,0.8625770807266235,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,240,1,30,0.8691256503623247,0.8864701668421427,0.8690956234931946,0.9234289526939392,0.9234289526939392,0,0,0,0.0,0,0.0,0.26666666666666666,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,240,2,30,0.8407889475272414,0.8373732785383861,0.8359323740005493,0.8407285213470459,0.8369240164756775,0,0,27,0.45,0,0.0,0.36666666666666664,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,240,3,30,0.8236072365142968,0.8073520481586456,0.7648500204086304,0.823611855506897,0.7648500204086304,0,0,30,0.5,0,0.0,0.9333333333333333,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16016,eval,240,4,30,0.7989378512175338,0.7733439306418101,0.711466908454895,0.7989361882209778,0.711466908454895,0,0,0,0.0,0,0.0,0.9666666666666667,1,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,120,1,30,0.8286142402446107,0.857623698314031,0.8284897208213806,0.9297530651092528,0.9297530651092528,0,0,26,0.43333333333333335,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,120,2,30,0.8402479955310348,0.8427069922288258,0.8401363492012024,0.8516852259635925,0.8516852259635925,0,0,30,0.5,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,120,3,30,0.8282186941092438,0.833754320939382,0.8281858563423157,0.8499395847320557,0.8499395847320557,0,0,29,0.48333333333333334,0,0.0,0.06666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,120,4,30,0.837466087270876,0.8538229127724966,0.8368104100227356,0.9052579402923584,0.9052579402923584,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,240,1,30,0.8874667261091201,0.8790521760781606,0.8648292422294617,0.8874618411064148,0.8648292422294617,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,240,2,30,0.8234686662101951,0.8346102873484293,0.8235278129577637,0.8450315594673157,0.8450315594673157,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,240,3,30,0.8262705574954666,0.8300318996111552,0.8262783288955688,0.8376941680908203,0.8376941680908203,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16017,eval,240,4,30,0.8371581612921585,0.8237491011619568,0.7899080514907837,0.8371965289115906,0.7899080514907837,0,0,30,0.5,0,0.0,0.9333333333333333,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,120,1,30,0.8418437181559434,0.843520454565684,0.8415765166282654,0.8458336591720581,0.8451611995697021,0,0,20,0.3333333333333333,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,120,2,30,0.8502458729193282,0.8535669763882955,0.8502638936042786,0.8583784103393555,0.8583784103393555,0,0,0,0.0,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,120,3,30,0.8618265145503667,0.8642523725827534,0.8618396520614624,0.8723231554031372,0.8723231554031372,0,0,22,0.36666666666666664,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,120,4,30,0.8103089638471189,0.8133453607559205,0.8103514909744263,0.8170722723007202,0.8170722723007202,0,0,24,0.4,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,240,1,30,0.8110269164280177,0.822526482741038,0.8110658526420593,0.8400768041610718,0.8400768041610718,0,0,26,0.43333333333333335,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,240,2,30,0.8692279327300447,0.8693970421950022,0.8687863945960999,0.870622456073761,0.870622456073761,0,0,28,0.4666666666666667,0,0.0,0.4666666666666667,1,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,240,3,30,0.8570444817176074,0.8590114971001943,0.8557954430580139,0.8718373775482178,0.8718373775482178,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16018,eval,240,4,30,0.845231961912116,0.8482402443885804,0.8452613353729248,0.8554956316947937,0.8554956316947937,0,0,18,0.3,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16019,eval,120,1,30,0.835982017451987,0.8280000627040863,0.8114215731620789,0.8361846804618835,0.8114215731620789,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16019,eval,120,2,30,0.8566967288016631,0.8536681413650513,0.8452185988426208,0.856835126876831,0.8452185988426208,1,1,15,0.25,0,0.0,0.0,0,0,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16019,eval,120,3,30,0.832372925995558,0.7941307405630748,0.7061192393302917,0.8323482871055603,0.7061192393302917,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16019,eval,120,4,30,0.8251000454992893,0.7831201752026876,0.6877951622009277,0.8250890970230103,0.6877951622009277,0,0,30,0.5,0,0.0,0.0,0,0,0,timeout_partial_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
combined_executed_condition,feed_forward_dqn,16019,eval,240,1,30,0.863073762196021,0.8812638739744822,0.8630820512771606,0.9333687424659728,0.9333687424659728,0,0,30,0.5,0,0.0,1.0,1,1,0,timeout_no_progress,results/reviewer1_remaining/sensorized_final/trace_shards/*.csv.gz
